,high,val,open,low,from_date,name,industry,start_quote,info,date,to_date,country,vol,symbol,indexes
357,27.1935,27.0494,26.5712,26.315,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-16,2025-03-06,PL,1153721.4360319,PKN,WIG20
358,27.3377,27.0813,27.0961,26.9773,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-17,2025-03-06,PL,635170.86532862,PKN,WIG
359,27.3377,27.0813,27.0961,26.9773,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-17,2025-03-06,PL,635170.86532862,PKN,WIG20
360,27.7528,27.7528,27.0765,27.0363,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-18,2025-03-06,PL,1066970.0548598,PKN,WIG
361,27.7528,27.7528,27.0765,27.0363,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-18,2025-03-06,PL,1066970.0548598,PKN,WIG20
362,28.6904,28.6035,27.7528,27.6202,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-19,2025-03-06,PL,2931529.3746945,PKN,WIG
363,28.6904,28.6035,27.7528,27.6202,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-19,2025-03-06,PL,2931529.3746945,PKN,WIG20
364,28.4734,28.2112,28.2711,28.1581,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-22,2025-03-06,PL,642614.58399802,PKN,WIG
365,28.4734,28.2112,28.2711,28.1581,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-22,2025-03-06,PL,642614.58399802,PKN,WIG20
366,28.2179,27.5947,28.1581,27.521,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-23,2025-03-06,PL,713124.12520549,PKN,WIG
367,28.2179,27.5947,28.1581,27.521,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-23,2025-03-06,PL,713124.12520549,PKN,WIG20
368,28.0336,27.3901,27.6594,27.3122,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-24,2025-03-06,PL,684875.85402856,PKN,WIG
369,28.0336,27.3901,27.6594,27.3122,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-24,2025-03-06,PL,684875.85402856,PKN,WIG20
370,27.7528,27.3122,27.5554,27.1354,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-25,2025-03-06,PL,930401.3269701,PKN,WIG
371,27.7528,27.3122,27.5554,27.1354,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-25,2025-03-06,PL,930401.3269701,PKN,WIG20
372,27.3901,27.2852,27.246,27.0306,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-26,2025-03-06,PL,647505.82161426,PKN,WIG
373,27.3901,27.2852,27.246,27.0306,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-26,2025-03-06,PL,647505.82161426,PKN,WIG20
374,27.7528,27.142,27.2992,26.8922,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-29,2025-03-06,PL,935562.46808526,PKN,WIG
375,27.7528,27.142,27.2992,26.8922,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-29,2025-03-06,PL,935562.46808526,PKN,WIG20
376,27.3377,27.0626,27.2271,26.8144,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-30,2025-03-06,PL,1550932.6753684,PKN,WIG
377,27.3377,27.0626,27.2271,26.8144,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-09-30,2025-03-06,PL,1550932.6753684,PKN,WIG20
378,27.16,26.6826,27.1354,26.4795,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-01,2025-03-06,PL,949375.17655958,PKN,WIG
379,27.16,26.6826,27.1354,26.4795,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-01,2025-03-06,PL,949375.17655958,PKN,WIG20
380,26.9324,26.8988,26.5786,26.1774,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-02,2025-03-06,PL,937515.29928335,PKN,WIG
381,26.9324,26.8988,26.5786,26.1774,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-02,2025-03-06,PL,937515.29928335,PKN,WIG20
382,27.2852,27.0429,27.0306,26.8988,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-03,2025-03-06,PL,808028.79035411,PKN,WIG
383,27.2852,27.0429,27.0306,26.8988,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-03,2025-03-06,PL,808028.79035411,PKN,WIG20
384,27.3786,27.2918,27.1935,27.0429,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-06,2025-03-06,PL,633012.85862003,PKN,WIG
385,27.3786,27.2918,27.1935,27.0429,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-06,2025-03-06,PL,633012.85862003,PKN,WIG20
386,27.3187,27.1354,27.0306,26.78,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-07,2025-03-06,PL,666298.92134926,PKN,WIG
387,27.3187,27.1354,27.0306,26.78,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-07,2025-03-06,PL,666298.92134926,PKN,WIG20
388,27.128,26.925,26.7997,26.7022,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-08,2025-03-06,PL,1163445.2896899,PKN,WIG
389,27.128,26.925,26.7997,26.7022,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-08,2025-03-06,PL,1163445.2896899,PKN,WIG20
390,28.027,27.8764,27.3245,27.0159,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-09,2025-03-06,PL,2167864.9033535,PKN,WIG
391,28.027,27.8764,27.3245,27.0159,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-09,2025-03-06,PL,2167864.9033535,PKN,WIG20
392,27.8044,27.2075,27.5554,27.2075,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-10,2025-03-06,PL,1549354.7779901,PKN,WIG
393,27.8044,27.2075,27.5554,27.2075,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-10,2025-03-06,PL,1549354.7779901,PKN,WIG20
394,27.5554,27.5161,27.3122,27.2271,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-13,2025-03-06,PL,676682.26771961,PKN,WIG
395,27.5554,27.5161,27.3122,27.2271,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-13,2025-03-06,PL,676682.26771961,PKN,WIG20
396,27.7979,27.6529,27.3581,27.2385,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-14,2025-03-06,PL,1620288.1043294,PKN,WIG
397,27.7979,27.6529,27.3581,27.2385,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-14,2025-03-06,PL,1620288.1043294,PKN,WIG20
398,27.8044,27.5473,27.8044,27.3122,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-15,2025-03-06,PL,1315849.1703717,PKN,WIG
399,27.8044,27.5473,27.8044,27.3122,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-15,2025-03-06,PL,1315849.1703717,PKN,WIG20
400,27.6594,27.2992,27.4565,27.128,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-16,2025-03-06,PL,1431397.1786981,PKN,WIG
401,27.6594,27.2992,27.4565,27.128,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-16,2025-03-06,PL,1431397.1786981,PKN,WIG20
402,27.7381,27.3187,27.3705,27.3187,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-17,2025-03-06,PL,1329738.8196624,PKN,WIG
403,27.7381,27.3187,27.3705,27.3187,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-17,2025-03-06,PL,1329738.8196624,PKN,WIG20
404,27.5284,26.9643,27.4891,26.9643,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-20,2025-03-06,PL,805280.90405285,PKN,WIG
405,27.5284,26.9643,27.4891,26.9643,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-20,2025-03-06,PL,805280.90405285,PKN,WIG20
406,27.4105,27.2271,26.9381,26.9054,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-21,2025-03-06,PL,1582107.1401355,PKN,WIG
407,27.4105,27.2271,26.9381,26.9054,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-21,2025-03-06,PL,1582107.1401355,PKN,WIG20
408,27.8502,27.535,27.693,27.3245,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-22,2025-03-06,PL,735546.87742374,PKN,WIG
409,27.8502,27.535,27.693,27.3245,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-22,2025-03-06,PL,735546.87742374,PKN,WIG20
410,28.145,27.5947,27.4891,27.3049,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-23,2025-03-06,PL,1593200.051813,PKN,WIG
411,28.145,27.5947,27.4891,27.3049,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-23,2025-03-06,PL,1593200.051813,PKN,WIG20
412,27.8559,27.3049,27.5554,27.2542,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-24,2025-03-06,PL,737060.04681364,PKN,WIG
413,27.8559,27.3049,27.5554,27.2542,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-24,2025-03-06,PL,737060.04681364,PKN,WIG20
414,27.7782,27.3187,27.3581,27.2918,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-27,2025-03-06,PL,739059.28675815,PKN,WIG
415,27.7782,27.3187,27.3581,27.2918,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-27,2025-03-06,PL,739059.28675815,PKN,WIG20
416,27.6202,27.5554,27.476,27.273,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-28,2025-03-06,PL,402877.99153113,PKN,WIG
417,27.6202,27.5554,27.476,27.273,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-28,2025-03-06,PL,402877.99153113,PKN,WIG20
418,27.7315,27.2852,27.5554,27.1477,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-29,2025-03-06,PL,566197.69788426,PKN,WIG
419,27.7315,27.2852,27.5554,27.1477,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-29,2025-03-06,PL,566197.69788426,PKN,WIG20
420,27.4105,27.3581,27.2271,27.0363,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-30,2025-03-06,PL,1665884.6976882,PKN,WIG
421,27.4105,27.3581,27.2271,27.0363,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-30,2025-03-06,PL,1665884.6976882,PKN,WIG20
422,27.6332,27.5087,27.5473,27.273,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-31,2025-03-06,PL,966153.15967366,PKN,WIG
423,27.6332,27.5087,27.5473,27.273,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-10-31,2025-03-06,PL,966153.15967366,PKN,WIG20
424,27.7528,27.5554,27.3901,27.3901,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-03,2025-03-06,PL,866546.55574288,PKN,WIG
425,27.7528,27.5554,27.3901,27.3901,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-03,2025-03-06,PL,866546.55574288,PKN,WIG20
426,27.7061,27.5473,27.5554,27.476,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-04,2025-03-06,PL,1185776.4456981,PKN,WIG
427,27.7061,27.5473,27.5554,27.476,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-04,2025-03-06,PL,1185776.4456981,PKN,WIG20
428,28.0737,27.8166,27.5554,27.535,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-05,2025-03-06,PL,1947963.1648505,PKN,WIG
429,28.0737,27.8166,27.5554,27.535,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-05,2025-03-06,PL,1947963.1648505,PKN,WIG20
430,27.9747,27.9419,27.7184,27.607,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-06,2025-03-06,PL,1462345.7061471,PKN,WIG
431,27.9747,27.9419,27.7184,27.607,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-06,2025-03-06,PL,1462345.7061471,PKN,WIG20
432,28.2572,28.145,27.8838,27.8698,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-07,2025-03-06,PL,1448121.425369,PKN,WIG
433,28.2572,28.145,27.8838,27.8698,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-07,2025-03-06,PL,1448121.425369,PKN,WIG20
434,28.782,28.782,28.027,28.027,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-10,2025-03-06,PL,736199.04243924,PKN,WIG
435,28.782,28.782,28.027,28.027,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-10,2025-03-06,PL,736199.04243924,PKN,WIG20
436,29.1292,29.1292,28.3169,28.3169,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-12,2025-03-06,PL,1737245.4730077,PKN,WIG
437,29.1292,29.1292,28.3169,28.3169,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-12,2025-03-06,PL,1737245.4730077,PKN,WIG20
438,30.0487,29.5231,29.1292,29.0907,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-13,2025-03-06,PL,2156907.5540669,PKN,WIG
439,30.0487,29.5231,29.1292,29.0907,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-13,2025-03-06,PL,2156907.5540669,PKN,WIG20
440,29.8317,29.8178,29.5231,29.2021,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-14,2025-03-06,PL,1137959.5602079,PKN,WIG
441,29.8317,29.8178,29.5231,29.2021,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-14,2025-03-06,PL,1137959.5602079,PKN,WIG20
442,30.2256,29.3986,29.8375,29.2144,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-17,2025-03-06,PL,1355735.0453551,PKN,WIG
443,30.2256,29.3986,29.8375,29.2144,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-17,2025-03-06,PL,1355735.0453551,PKN,WIG20
444,29.6738,29.5821,29.3986,29.3576,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-18,2025-03-06,PL,845362.18428439,PKN,WIG
445,29.6738,29.5821,29.3986,29.3576,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-18,2025-03-06,PL,845362.18428439,PKN,WIG20
446,29.6999,29.3724,29.6868,29.103,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-19,2025-03-06,PL,850161.82569059,PKN,WIG
447,29.6999,29.3724,29.6868,29.103,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-19,2025-03-06,PL,850161.82569059,PKN,WIG20
448,29.6541,29.1112,29.3724,29.1112,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-20,2025-03-06,PL,988254.71451537,PKN,WIG
449,29.6541,29.1112,29.3724,29.1112,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-20,2025-03-06,PL,988254.71451537,PKN,WIG20
450,30.1658,29.9488,29.1218,29.1218,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-21,2025-03-06,PL,2464807.6034814,PKN,WIG
451,30.1658,29.9488,29.1218,29.1218,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-21,2025-03-06,PL,2464807.6034814,PKN,WIG20
452,29.8842,29.0957,29.6614,28.7288,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-24,2025-03-06,PL,1056724.7134459,PKN,WIG
453,29.8842,29.0957,29.6614,28.7288,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-24,2025-03-06,PL,1056724.7134459,PKN,WIG20
454,29.1554,28.6699,29.1423,28.6699,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-25,2025-03-06,PL,1498195.2414747,PKN,WIG
455,29.1554,28.6699,29.1423,28.6699,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-25,2025-03-06,PL,1498195.2414747,PKN,WIG20
456,29.5231,29.5231,28.8009,28.7223,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-26,2025-03-06,PL,1397589.6282131,PKN,WIG
457,29.5231,29.5231,28.8009,28.7223,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-26,2025-03-06,PL,1397589.6282131,PKN,WIG20
458,29.6738,29.6401,29.4976,29.4444,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-27,2025-03-06,PL,877508.7901607,PKN,WIG
459,29.6738,29.6401,29.4976,29.4444,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-27,2025-03-06,PL,877508.7901607,PKN,WIG20
460,29.9488,29.6344,29.6614,29.5885,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-28,2025-03-06,PL,1418175.5710993,PKN,WIG
461,29.9488,29.6344,29.6614,29.5885,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-11-28,2025-03-06,PL,1418175.5710993,PKN,WIG20
462,30.1527,29.917,29.5231,29.5166,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-01,2025-03-06,PL,826713.19591986,PKN,WIG
463,30.1527,29.917,29.5231,29.5166,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-01,2025-03-06,PL,826713.19591986,PKN,WIG20
464,30.947,30.9265,30.1527,30.0798,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-02,2025-03-06,PL,1386016.752395,PKN,WIG
465,30.947,30.9265,30.1527,30.0798,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-02,2025-03-06,PL,1386016.752395,PKN,WIG20
466,31.3474,31.1304,30.947,30.8618,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-03,2025-03-06,PL,1440678.9279824,PKN,WIG
467,31.3474,31.1304,30.947,30.8618,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-03,2025-03-06,PL,1440678.9279824,PKN,WIG20
468,32.4355,31.5111,31.0853,31.0853,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-04,2025-03-06,PL,3587554.8651255,PKN,WIG
469,32.4355,31.5111,31.0853,31.0853,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-04,2025-03-06,PL,3587554.8651255,PKN,WIG20
470,32.2776,32.1801,31.5111,31.5111,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-05,2025-03-06,PL,1862026.3793064,PKN,WIG
471,32.2776,32.1801,31.5111,31.5111,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-05,2025-03-06,PL,1862026.3793064,PKN,WIG20
472,32.6263,32.4748,32.3373,32.009,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-08,2025-03-06,PL,1600778.1115904,PKN,WIG
473,32.6263,32.4748,32.3373,32.009,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-08,2025-03-06,PL,1600778.1115904,PKN,WIG20
474,32.4093,31.5365,32.3103,31.2351,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-09,2025-03-06,PL,1989345.1112646,PKN,WIG
475,32.4093,31.5365,32.3103,31.2351,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-09,2025-03-06,PL,1989345.1112646,PKN,WIG20
476,32.0294,31.0321,31.5234,30.9658,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-10,2025-03-06,PL,1523328.0202274,PKN,WIG
477,32.0294,31.0321,31.5234,30.9658,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-10,2025-03-06,PL,1523328.0202274,PKN,WIG20
478,31.95,31.7535,31.0976,31.0452,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-11,2025-03-06,PL,1336080.9412457,PKN,WIG
479,31.95,31.7535,31.0976,31.0452,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-11,2025-03-06,PL,1336080.9412457,PKN,WIG20
480,32.0688,31.8117,31.8199,31.5037,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-12,2025-03-06,PL,1102354.2814404,PKN,WIG
481,32.0688,31.8117,31.8199,31.5037,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-12,2025-03-06,PL,1102354.2814404,PKN,WIG20
482,31.7412,31.4907,31.6102,31.2418,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-15,2025-03-06,PL,1580099.3512114,PKN,WIG
483,31.7412,31.4907,31.6102,31.2418,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-15,2025-03-06,PL,1580099.3512114,PKN,WIG20
484,31.399,30.4353,31.2286,29.6139,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-16,2025-03-06,PL,2540407.4514015,PKN,WIG
485,31.399,30.4353,31.2286,29.6139,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-16,2025-03-06,PL,2540407.4514015,PKN,WIG20
486,31.3728,30.947,30.2109,30.1126,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-17,2025-03-06,PL,1427060.4034733,PKN,WIG
487,31.3728,30.947,30.2109,30.1126,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-17,2025-03-06,PL,1427060.4034733,PKN,WIG20
488,32.0827,32.0827,31.426,31.1107,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-18,2025-03-06,PL,1275022.9076318,PKN,WIG
489,32.0827,32.0827,31.426,31.1107,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-18,2025-03-06,PL,1275022.9076318,PKN,WIG20
490,32.1604,32.0164,32.0827,31.5644,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-19,2025-03-06,PL,2459243.439042,PKN,WIG
491,32.1604,32.0164,32.0827,31.5644,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-19,2025-03-06,PL,2459243.439042,PKN,WIG20
492,32.1473,32.1473,31.8788,31.7085,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-22,2025-03-06,PL,677732.57092809,PKN,WIG
493,32.1473,32.1473,31.8788,31.7085,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-22,2025-03-06,PL,677732.57092809,PKN,WIG20
494,32.2596,31.8199,31.8844,31.7272,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-23,2025-03-06,PL,557193.17979574,PKN,WIG
495,32.2596,31.8199,31.8844,31.7272,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-23,2025-03-06,PL,557193.17979574,PKN,WIG20
496,32.239,31.8199,31.95,31.6487,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-29,2025-03-06,PL,1272093.0501932,PKN,WIG
497,32.239,31.8199,31.95,31.6487,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-29,2025-03-06,PL,1272093.0501932,PKN,WIG20
498,32.1924,32.0941,31.6217,31.1706,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-30,2025-03-06,PL,1288168.795697,PKN,WIG
499,32.1924,32.0941,31.6217,31.1706,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2014-12-30,2025-03-06,PL,1288168.795697,PKN,WIG20
500,32.1399,31.8526,32.0941,31.5644,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-02,2025-03-06,PL,578460.59848467,PKN,WIG
501,32.1399,31.8526,32.0941,31.5644,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-02,2025-03-06,PL,578460.59848467,PKN,WIG20
502,31.9697,31.3278,31.6888,31.0649,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-05,2025-03-06,PL,1313460.3412138,PKN,WIG
503,31.9697,31.3278,31.6888,31.0649,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-05,2025-03-06,PL,1313460.3412138,PKN,WIG20
504,33.0275,32.7639,31.1754,31.1754,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-07,2025-03-06,PL,3482115.4145392,PKN,WIG
505,33.0275,32.7639,31.1754,31.1754,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-07,2025-03-06,PL,3482115.4145392,PKN,WIG20
506,33.6556,33.6556,32.8032,32.5944,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-08,2025-03-06,PL,1382589.8328566,PKN,WIG
507,33.6556,33.6556,32.8032,32.5944,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-08,2025-03-06,PL,1382589.8328566,PKN,WIG20
508,34.0437,33.6359,33.5246,33.1963,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-09,2025-03-06,PL,1470517.3093656,PKN,WIG
509,34.0437,33.6359,33.5246,33.1963,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-09,2025-03-06,PL,1470517.3093656,PKN,WIG20
510,33.7678,33.7555,33.4787,33.0014,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-12,2025-03-06,PL,637453.44288286,PKN,WIG
511,33.7678,33.7555,33.4787,33.0014,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-12,2025-03-06,PL,637453.44288286,PKN,WIG20
512,34.083,34.083,33.6556,33.6491,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-13,2025-03-06,PL,1399914.9506653,PKN,WIG
513,34.083,34.083,33.6556,33.6491,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-13,2025-03-06,PL,1399914.9506653,PKN,WIG20
514,34.0495,33.5909,34.0495,33.1586,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-14,2025-03-06,PL,1763929.2809171,PKN,WIG
515,34.0495,33.5909,34.0495,33.1586,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-14,2025-03-06,PL,1763929.2809171,PKN,WIG20
516,34.0437,32.3898,33.9774,32.2915,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-15,2025-03-06,PL,2058545.4373099,PKN,WIG
517,34.0437,32.3898,33.9774,32.2915,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-15,2025-03-06,PL,2058545.4373099,PKN,WIG20
518,33.256,33.1054,32.4748,31.9574,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-16,2025-03-06,PL,1613165.5830365,PKN,WIG
519,33.256,33.1054,32.4748,31.9574,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-16,2025-03-06,PL,1613165.5830365,PKN,WIG20
520,33.3027,33.053,33.1054,32.3103,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-01-19,2025-03-06,PL,1131351.198974,PKN,WIG
